volume_lookback,high_volume_percentile_threshold,atr_length,max_displacement_atr,near_vwap_threshold_atr,reversal_horizon_bars,trade_count,hit_rate,expectancy_after_cost,profit_factor,validation_status,passes_hard_filters
50,90.0,20,0.5,0.25,15,42,0.4523809523809524,-0.6374409163817334,0.6634081155641334,CANDIDATE,False
50,90.0,20,0.5,0.25,20,42,0.6428571428571429,-0.17133813562863257,0.8879270877370711,CANDIDATE,False
50,90.0,20,0.5,0.5,5,39,0.38461538461538464,-0.8211430527811993,0.4138986263092061,CANDIDATE,False
50,90.0,20,0.5,0.5,10,39,0.46153846153846156,-0.7809784118237589,0.5643856112539221,CANDIDATE,False
50,90.0,20,0.5,0.5,15,39,0.4358974358974359,-0.5720944034770722,0.7007954708917442,CANDIDATE,False
50,90.0,20,0.5,0.5,20,39,0.6410256410256411,-0.05218884471730398,0.9652312103864887,CANDIDATE,False
50,90.0,20,0.5,0.75,5,36,0.3888888888888889,-0.7400639514137057,0.4491978033721323,CANDIDATE,False
50,90.0,20,0.5,0.75,10,36,0.4722222222222222,-0.5273855903763737,0.670154946950156,CANDIDATE,False
50,90.0,20,0.5,0.75,15,36,0.4444444444444444,-0.4499834702230348,0.760257437797444,CANDIDATE,False
50,90.0,20,0.5,0.75,20,36,0.6388888888888888,-0.01705269602664177,0.9888240113424515,CANDIDATE,False
50,90.0,40,0.2,0.1,5,21,0.42857142857142855,-0.4832081157146604,0.5766637284102697,CANDIDATE,False
50,90.0,40,0.2,0.1,10,21,0.6190476190476191,0.5523357413015523,1.591486515417249,CANDIDATE,False
50,90.0,40,0.2,0.1,15,21,0.6666666666666666,0.5655619111793861,1.4418452431088786,CANDIDATE,False
50,90.0,40,0.2,0.1,20,21,0.8095238095238095,1.103180958798129,2.226405512692505,CANDIDATE,False
50,90.0,40,0.2,0.25,5,21,0.42857142857142855,-0.4832081157146604,0.5766637284102697,CANDIDATE,False
50,90.0,40,0.2,0.25,10,21,0.6190476190476191,0.5523357413015523,1.591486515417249,CANDIDATE,False
50,90.0,40,0.2,0.25,15,21,0.6666666666666666,0.5655619111793861,1.4418452431088786,CANDIDATE,False
50,90.0,40,0.2,0.25,20,21,0.8095238095238095,1.103180958798129,2.226405512692505,CANDIDATE,False
50,90.0,40,0.2,0.5,5,19,0.42105263157894735,-0.42181995044551224,0.6277483019757335,CANDIDATE,False
50,90.0,40,0.2,0.5,10,19,0.631578947368421,0.6785179967829256,1.7158157656232165,CANDIDATE,False
50,90.0,40,0.2,0.5,15,19,0.6842105263157895,0.870504816121722,1.754887791251156,CANDIDATE,False
50,90.0,40,0.2,0.5,20,19,0.8421052631578947,1.5015574477003706,3.1580628976030547,CANDIDATE,False
50,90.0,40,0.2,0.75,5,18,0.3888888888888889,-0.49457234727156496,0.5865163840740528,CANDIDATE,False
50,90.0,40,0.2,0.75,10,18,0.6111111111111112,0.6668954859140084,1.666525194139411,CANDIDATE,False
50,90.0,40,0.2,0.75,15,18,0.6666666666666666,0.8695482396605156,1.7143709864851384,CANDIDATE,False
